        AOA          AOAHT        ELEV         ETAB         DYNP        FXHT         FZHT         MYHT         FXE          FZE          MYE          FXWB         FZWB         MYWB         FXTAB        FZTAB        MYTAB        
     -19.621      -21.107       -6.661        7.599         4604  -1.0751e+04  -4.4931e+04   3.9999e+05  -1.8759e+03  -7.8164e+03   6.9560e+04   4.0203e+03  -5.4486e+03  -7.8416e+02   1.2786e+02   3.5864e+02  -3.0216e+03
     -19.621      -24.934       -6.661        7.642         4604  -1.2700e+04  -5.3078e+04   4.7251e+05  -1.8759e+03  -7.8164e+03   6.9560e+04   1.1368e+03  -1.4326e+04  -3.4063e+03   1.2858e+02   3.6069e+02  -3.0388e+03
     -19.621      -22.720       -6.661        7.617         4604  -1.1572e+04  -4.8365e+04   4.3055e+05  -1.8759e+03  -7.8164e+03   6.9560e+04   2.1991e+03  -1.1037e+04  -2.4417e+03   1.2816e+02   3.5951e+02  -3.0289e+03
     -19.621       23.542       -6.661        7.093         4604   1.1990e+04   5.0114e+04  -4.4613e+05  -1.8759e+03  -7.8164e+03   6.9560e+04   4.2615e+05   6.9728e+05   4.2741e+05   1.1934e+02   3.3476e+02  -2.8204e+03
     -19.621      -21.107       -6.661        7.599         4604  -1.0751e+04  -4.4932e+04   4.0000e+05  -1.8759e+03  -7.8164e+03   6.9560e+04   3.9645e+03  -5.6191e+03  -8.3508e+02   1.2785e+02   3.5864e+02  -3.0216e+03
     -19.621      -24.934       -6.661        7.642         4604  -1.2700e+04  -5.3079e+04   4.7252e+05  -1.8759e+03  -7.8164e+03   6.9560e+04   1.0678e+03  -1.4540e+04  -3.4689e+03   1.2858e+02   3.6069e+02  -3.0388e+03
     -19.621      -22.720       -6.661        7.617         4604  -1.1573e+04  -4.8366e+04   4.3056e+05  -1.8759e+03  -7.8164e+03   6.9560e+04   2.1382e+03  -1.1225e+04  -2.4969e+03   1.2816e+02   3.5951e+02  -3.0289e+03
     -19.621       23.541       -6.661        7.093         4604   1.1990e+04   5.0114e+04  -4.4612e+05  -1.8759e+03  -7.8164e+03   6.9560e+04   4.2600e+05   6.9712e+05   4.2725e+05   1.1934e+02   3.3476e+02  -2.8204e+03
     -19.621      -21.108       -6.661        7.599         4604  -1.0751e+04  -4.4933e+04   4.0000e+05  -1.8759e+03  -7.8164e+03   6.9560e+04   3.9086e+03  -5.7897e+03  -8.8596e+02   1.2785e+02   3.5864e+02  -3.0216e+03
     -19.621      -24.934       -6.661        7.642         4604  -1.2700e+04  -5.3080e+04   4.7252e+05  -1.8759e+03  -7.8164e+03   6.9560e+04   9.9894e+02  -1.4755e+04  -3.5313e+03   1.2858e+02   3.6069e+02  -3.0388e+03
     -19.621      -22.721       -6.661        7.617         4604  -1.1573e+04  -4.8367e+04   4.3057e+05  -1.8759e+03  -7.8164e+03   6.9560e+04   2.0775e+03  -1.1412e+04  -2.5521e+03   1.2816e+02   3.5951e+02  -3.0289e+03
     -19.621       23.541       -6.661        7.093         4604   1.1990e+04   5.0113e+04  -4.4612e+05  -1.8758e+03  -7.8164e+03   6.9561e+04   4.2585e+05   6.9696e+05   4.2709e+05   1.1934e+02   3.3477e+02  -2.8204e+03
     -19.621      -21.108       -6.661        7.599         4604  -1.0751e+04  -4.4934e+04   4.0001e+05  -1.8758e+03  -7.8164e+03   6.9561e+04   3.8528e+03  -5.9601e+03  -9.3680e+02   1.2785e+02   3.5864e+02  -3.0216e+03
     -19.621      -24.935       -6.661        7.642         4604  -1.2700e+04  -5.3080e+04   4.7253e+05  -1.8758e+03  -7.8164e+03   6.9561e+04   9.3026e+02  -1.4968e+04  -3.5936e+03   1.2858e+02   3.6069e+02  -3.0389e+03
     -19.621      -22.721       -6.661        7.617         4604  -1.1573e+04  -4.8367e+04   4.3058e+05  -1.8758e+03  -7.8164e+03   6.9561e+04   2.0169e+03  -1.1600e+04  -2.6072e+03   1.2816e+02   3.5951e+02  -3.0289e+03
     -19.620       23.540       -6.661        7.093         4604   1.1990e+04   5.0112e+04  -4.4611e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   4.2570e+05   6.9681e+05   4.2694e+05   1.1934e+02   3.3477e+02  -2.8204e+03
     -19.620      -21.108       -6.661        7.599         4604  -1.0751e+04  -4.4935e+04   4.0002e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   3.7971e+03  -6.1304e+03  -9.8757e+02   1.2785e+02   3.5865e+02  -3.0216e+03
     -19.620      -24.935       -6.661        7.642         4604  -1.2700e+04  -5.3081e+04   4.7253e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   8.6176e+02  -1.5182e+04  -3.6557e+03   1.2858e+02   3.6069e+02  -3.0389e+03
     -19.620      -22.721       -6.661        7.617         4604  -1.1573e+04  -4.8368e+04   4.3058e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   1.9564e+03  -1.1787e+04  -2.6621e+03   1.2816e+02   3.5951e+02  -3.0289e+03
     -19.620       23.540       -6.661        7.093         4604   1.1989e+04   5.0112e+04  -4.4610e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   4.2556e+05   6.9665e+05   4.2678e+05   1.1934e+02   3.3477e+02  -2.8204e+03
     -19.620      -21.109       -6.661        7.599         4604  -1.0752e+04  -4.4936e+04   4.0003e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   3.7414e+03  -6.3005e+03  -1.0383e+03   1.2785e+02   3.5865e+02  -3.0216e+03
     -19.620      -24.935       -6.661        7.642         4604  -1.2700e+04  -5.3081e+04   4.7254e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   7.9346e+02  -1.5394e+04  -3.7176e+03   1.2858e+02   3.6069e+02  -3.0389e+03
     -19.620      -22.721       -6.661        7.617         4604  -1.1573e+04  -4.8369e+04   4.3059e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   1.8960e+03  -1.1974e+04  -2.7170e+03   1.2816e+02   3.5951e+02  -3.0289e+03
     -19.620       23.540       -6.661        7.093         4604   1.1989e+04   5.0111e+04  -4.4610e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   4.2541e+05   6.9649e+05   4.2662e+05   1.1934e+02   3.3477e+02  -2.8204e+03
     -19.620      -21.109       -6.661        7.599         4604  -1.0752e+04  -4.4936e+04   4.0003e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   3.6859e+03  -6.4704e+03  -1.0889e+03   1.2785e+02   3.5865e+02  -3.0216e+03
     -19.620      -24.935       -6.661        7.642         4604  -1.2700e+04  -5.3082e+04   4.7254e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   7.2538e+02  -1.5606e+04  -3.7794e+03   1.2858e+02   3.6069e+02  -3.0389e+03
     -19.620      -22.722       -6.661        7.617         4604  -1.1573e+04  -4.8369e+04   4.3059e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   1.8358e+03  -1.2160e+04  -2.7717e+03   1.2816e+02   3.5951e+02  -3.0289e+03
     -19.620       23.540       -6.661        7.093         4604   1.1989e+04   5.0111e+04  -4.4610e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   4.2526e+05   6.9634e+05   4.2647e+05   1.1934e+02   3.3477e+02  -2.8205e+03
     -19.620      -21.109       -6.661        7.599         4604  -1.0752e+04  -4.4937e+04   4.0004e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   3.6304e+03  -6.6401e+03  -1.1394e+03   1.2785e+02   3.5865e+02  -3.0216e+03
     -19.620      -24.935       -6.661        7.642         4604  -1.2700e+04  -5.3082e+04   4.7255e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   6.5752e+02  -1.5818e+04  -3.8409e+03   1.2858e+02   3.6069e+02  -3.0389e+03
     -19.620      -22.722       -6.661        7.617         4604  -1.1573e+04  -4.8369e+04   4.3060e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   1.7757e+03  -1.2346e+04  -2.8263e+03   1.2816e+02   3.5951e+02  -3.0289e+03
     -19.620       23.539       -6.661        7.093         4604   1.1989e+04   5.0110e+04  -4.4609e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   4.2512e+05   6.9618e+05   4.2631e+05   1.1934e+02   3.3477e+02  -2.8205e+03
     -19.620      -21.109       -6.661        7.599         4604  -1.0752e+04  -4.4937e+04   4.0004e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   3.5750e+03  -6.8095e+03  -1.1898e+03   1.2785e+02   3.5865e+02  -3.0217e+03
     -19.620      -24.936       -6.661        7.642         4604  -1.2700e+04  -5.3082e+04   4.7255e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   5.8990e+02  -1.6029e+04  -3.9022e+03   1.2858e+02   3.6069e+02  -3.0389e+03
     -19.620      -22.722       -6.661        7.617         4604  -1.1573e+04  -4.8370e+04   4.3060e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   1.7158e+03  -1.2531e+04  -2.8807e+03   1.2816e+02   3.5951e+02  -3.0289e+03
     -19.620       23.539       -6.661        7.093         4604   1.1989e+04   5.0110e+04  -4.4609e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   4.2497e+05   6.9603e+05   4.2616e+05   1.1934e+02   3.3477e+02  -2.8205e+03
     -19.620      -21.110       -6.661        7.599         4604  -1.0752e+04  -4.4938e+04   4.0004e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   3.5198e+03  -6.9785e+03  -1.2401e+03   1.2785e+02   3.5865e+02  -3.0217e+03
     -19.620      -24.936       -6.661        7.642         4604  -1.2700e+04  -5.3082e+04   4.7255e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   5.2253e+02  -1.6239e+04  -3.9632e+03   1.2858e+02   3.6069e+02  -3.0389e+03
     -19.620      -22.722       -6.661        7.617         4604  -1.1573e+04  -4.8370e+04   4.3060e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   1.6561e+03  -1.2716e+04  -2.9349e+03   1.2816e+02   3.5951e+02  -3.0289e+03
     -19.620       23.539       -6.661        7.093         4604   1.1989e+04   5.0110e+04  -4.4609e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   4.2483e+05   6.9587e+05   4.2601e+05   1.1933e+02   3.3477e+02  -2.8205e+03
     -19.620      -21.110       -6.661        7.599         4604  -1.0752e+04  -4.4938e+04   4.0005e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   3.4647e+03  -7.1472e+03  -1.2903e+03   1.2785e+02   3.5865e+02  -3.0217e+03
     -19.620      -24.936       -6.661        7.642         4604  -1.2700e+04  -5.3082e+04   4.7255e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   4.5544e+02  -1.6448e+04  -4.0240e+03   1.2858e+02   3.6069e+02  -3.0389e+03
     -19.620      -22.722       -6.661        7.617         4604  -1.1573e+04  -4.8370e+04   4.3060e+05  -1.8758e+03  -7.8165e+03   6.9561e+04   1.5965e+03  -1.2901e+04  -2.9889e+03   1.2815e+02   3.5951e+02  -3.0289e+03
     -19.619       23.539       -6.661        7.093         4604   1.1988e+04   5.0110e+04  -4.4609e+05  -1.8757e+03  -7.8165e+03   6.9561e+04   4.2468e+05   6.9572e+05   4.2585e+05   1.1933e+02   3.3477e+02  -2.8205e+03
     -19.619      -21.110       -6.661        7.599         4604  -1.0752e+04  -4.4938e+04   4.0005e+05  -1.8757e+03  -7.8165e+03   6.9561e+04   3.4098e+03  -7.3155e+03  -1.3403e+03   1.2785e+02   3.5865e+02  -3.0217e+03
     -19.619      -24.936       -6.661        7.642         4604  -1.2700e+04  -5.3082e+04   4.7255e+05  -1.8757e+03  -7.8165e+03   6.9561e+04   3.8863e+02  -1.6657e+04  -4.0846e+03   1.2858e+02   3.6069e+02  -3.0389e+03
     -19.619      -22.722       -6.661        7.617         4604  -1.1573e+04  -4.8370e+04   4.3060e+05  -1.8757e+03  -7.8165e+03   6.9561e+04   1.5372e+03  -1.3085e+04  -3.0428e+03   1.2815e+02   3.5951e+02  -3.0289e+03
     -19.619       23.539       -6.661        7.093         4604   1.1988e+04   5.0110e+04  -4.4609e+05  -1.8757e+03  -7.8165e+03   6.9561e+04   4.2454e+05   6.9556e+05   4.2570e+05   1.1933e+02   3.3477e+02  -2.8205e+03
     -19.619      -21.110       -6.661        7.599         4604  -1.0752e+04  -4.4938e+04   4.0005e+05  -1.8757e+03  -7.8165e+03   6.9561e+04   3.3550e+03  -7.4833e+03  -1.3902e+03   1.2785e+02   3.5865e+02  -3.0217e+03
     -19.619      -24.935       -6.661        7.642         4604  -1.2700e+04  -5.3082e+04   4.7255e+05  -1.8757e+03  -7.8165e+03   6.9561e+04   3.2212e+02  -1.6865e+04  -4.1448e+03   1.2857e+02   3.6069e+02  -3.0389e+03
     -19.619      -22.722       -6.661        7.617         4604  -1.1573e+04  -4.8370e+04   4.3060e+05  -1.8757e+03  -7.8165e+03   6.9561e+04   1.4781e+03  -1.3268e+04  -3.0964e+03   1.2815e+02   3.5951e+02  -3.0289e+03
     -19.619       23.539       -6.661        7.093         4604   1.1988e+04   5.0110e+04  -4.4609e+05  -1.8757e+03  -7.8165e+03   6.9561e+04   4.2439e+05   6.9541e+05   4.2555e+05   1.1933e+02   3.3477e+02  -2.8205e+03
     -19.619      -21.110       -6.661        7.599         4604  -1.0752e+04  -4.4938e+04   4.0005e+05  -1.8757e+03  -7.8165e+03   6.9561e+04   3.3004e+03  -7.6507e+03  -1.4399e+03   1.2784e+02   3.5865e+02  -3.0217e+03
     -19.619      -24.935       -6.661        7.642         4604  -1.2700e+04  -5.3082e+04   4.7255e+05  -1.8757e+03  -7.8165e+03   6.9561e+04   2.5591e+02  -1.7072e+04  -4.2048e+03   1.2857e+02   3.6069e+02  -3.0389e+03
     -19.619      -22.722       -6.661        7.617         4604  -1.1573e+04  -4.8370e+04   4.3060e+05  -1.8757e+03  -7.8165e+03   6.9561e+04   1.4193e+03  -1.3450e+04  -3.1498e+03   1.2815e+02   3.5951e+02  -3.0290e+03
     -19.619       23.539       -6.661        7.093         4604   1.1988e+04   5.0110e+04  -4.4609e+05  -1.8757e+03  -7.8165e+03   6.9561e+04   4.2425e+05   6.9526e+05   4.2539e+05   1.1933e+02   3.3477e+02  -2.8205e+03
     -19.619      -21.110       -6.661        7.599         4604  -1.0751e+04  -4.4938e+04   4.0005e+05  -1.8757e+03  -7.8165e+03   6.9561e+04   3.2461e+03  -7.8174e+03  -1.4894e+03   1.2784e+02   3.5865e+02  -3.0217e+03
     -19.619      -24.935       -6.661        7.642         4604  -1.2700e+04  -5.3081e+04   4.7254e+05  -1.8757e+03  -7.8165e+03   6.9561e+04   1.9003e+02  -1.7278e+04  -4.2645e+03   1.2857e+02   3.6069e+02  -3.0389e+03
     -19.619      -22.722       -6.661        7.617         4604  -1.1572e+04  -4.8370e+04   4.3060e+05  -1.8757e+03  -7.8165e+03   6.9561e+04   1.3607e+03  -1.3632e+04  -3.2030e+03   1.2815e+02   3.5951e+02  -3.0290e+03
     -19.619       23.539       -6.661        7.093         4604   1.1988e+04   5.0110e+04  -4.4610e+05  -1.8757e+03  -7.8165e+03   6.9562e+04   4.2411e+05   6.9511e+05   4.2524e+05   1.1933e+02   3.3477e+02  -2.8205e+03
     -19.619      -21.110       -6.661        7.599         4604  -1.0751e+04  -4.4938e+04   4.0005e+05  -1.8757e+03  -7.8165e+03   6.9562e+04   3.1919e+03  -7.9837e+03  -1.5387e+03   1.2784e+02   3.5865e+02  -3.0217e+03
     -19.619      -24.935       -6.661        7.642         4604  -1.2700e+04  -5.3081e+04   4.7254e+05  -1.8757e+03  -7.8165e+03   6.9562e+04   1.2449e+02  -1.7483e+04  -4.3238e+03   1.2857e+02   3.6069e+02  -3.0389e+03
     -19.619      -22.722       -6.661        7.617         4604  -1.1572e+04  -4.8370e+04   4.3060e+05  -1.8757e+03  -7.8165e+03   6.9562e+04   1.3023e+03  -1.3813e+04  -3.2560e+03   1.2815e+02   3.5951e+02  -3.0290e+03
     -19.619       23.540       -6.661        7.093         4604   1.1988e+04   5.0110e+04  -4.4610e+05  -1.8757e+03  -7.8165e+03   6.9562e+04   4.2396e+05   6.9495e+05   4.2509e+05   1.1933e+02   3.3477e+02  -2.8205e+03
     -19.619      -21.110       -6.661        7.599         4604  -1.0751e+04  -4.4938e+04   4.0005e+05  -1.8757e+03  -7.8165e+03   6.9562e+04   3.1379e+03  -8.1493e+03  -1.5878e+03   1.2784e+02   3.5865e+02  -3.0217e+03
     -19.619      -24.935       -6.661        7.642         4604  -1.2699e+04  -5.3081e+04   4.7254e+05  -1.8757e+03  -7.8165e+03   6.9562e+04   5.9302e+01  -1.7687e+04  -4.3829e+03   1.2857e+02   3.6070e+02  -3.0389e+03
     -19.619      -22.722       -6.661        7.617         4604  -1.1572e+04  -4.8369e+04   4.3060e+05  -1.8757e+03  -7.8165e+03   6.9562e+04   1.2442e+03  -1.3994e+04  -3.3087e+03   1.2815e+02   3.5951e+02  -3.0290e+03
     -19.619       23.540       -6.661        7.093         4604   1.1988e+04   5.0111e+04  -4.4610e+05  -1.8757e+03  -7.8165e+03   6.9562e+04   4.2382e+05   6.9480e+05   4.2494e+05   1.1933e+02   3.3477e+02  -2.8205e+03
     -19.619      -21.109       -6.661        7.599         4604  -1.0751e+04  -4.4937e+04   4.0004e+05  -1.8757e+03  -7.8165e+03   6.9562e+04   3.0842e+03  -8.3142e+03  -1.6367e+03   1.2784e+02   3.5865e+02  -3.0217e+03
     -19.619      -24.935       -6.661        7.642         4604  -1.2699e+04  -5.3080e+04   4.7253e+05  -1.8757e+03  -7.8165e+03   6.9562e+04  -5.5250e+00  -1.7890e+04  -4.4416e+03   1.2857e+02   3.6070e+02  -3.0389e+03
     -19.619      -22.721       -6.661        7.617         4604  -1.1572e+04  -4.8369e+04   4.3059e+05  -1.8757e+03  -7.8165e+03   6.9562e+04   1.1865e+03  -1.4173e+04  -3.3611e+03   1.2815e+02   3.5951e+02  -3.0290e+03
     -19.619       23.540       -6.661        7.093         4604   1.1988e+04   5.0111e+04  -4.4611e+05  -1.8757e+03  -7.8165e+03   6.9562e+04   4.2368e+05   6.9465e+05   4.2479e+05   1.1933e+02   3.3477e+02  -2.8205e+03
     -19.619      -21.109       -6.661        7.599         4604  -1.0751e+04  -4.4937e+04   4.0004e+05  -1.8757e+03  -7.8165e+03   6.9562e+04   3.0307e+03  -8.4785e+03  -1.6854e+03   1.2784e+02   3.5865e+02  -3.0217e+03
     -19.619      -24.934       -6.661        7.642         4604  -1.2699e+04  -5.3079e+04   4.7253e+05  -1.8757e+03  -7.8165e+03   6.9562e+04  -6.9975e+01  -1.8091e+04  -4.4999e+03   1.2857e+02   3.6070e+02  -3.0389e+03
     -19.619      -22.721       -6.661        7.617         4604  -1.1572e+04  -4.8368e+04   4.3059e+05  -1.8757e+03  -7.8165e+03   6.9562e+04   1.1290e+03  -1.4352e+04  -3.4132e+03   1.2815e+02   3.5951e+02  -3.0290e+03
     -19.618       23.540       -6.661        7.093         4604   1.1988e+04   5.0112e+04  -4.4611e+05  -1.8756e+03  -7.8165e+03   6.9562e+04   4.2354e+05   6.9450e+05   4.2464e+05   1.1933e+02   3.3477e+02  -2.8205e+03
     -19.618      -21.109       -6.661        7.599         4604  -1.0751e+04  -4.4937e+04   4.0004e+05  -1.8756e+03  -7.8165e+03   6.9562e+04   2.9774e+03  -8.6421e+03  -1.7338e+03   1.2784e+02   3.5865e+02  -3.0217e+03
     -19.618      -24.934       -6.661        7.642         4604  -1.2699e+04  -5.3079e+04   4.7252e+05  -1.8756e+03  -7.8165e+03   6.9562e+04  -1.3404e+02  -1.8292e+04  -4.5579e+03   1.2857e+02   3.6070e+02  -3.0390e+03
     -19.618      -22.721       -6.661        7.617         4604  -1.1572e+04  -4.8368e+04   4.3058e+05  -1.8756e+03  -7.8165e+03   6.9562e+04   1.0718e+03  -1.4530e+04  -3.4651e+03   1.2815e+02   3.5951e+02  -3.0290e+03
     -19.618       23.540       -6.661        7.093         4604   1.1988e+04   5.0112e+04  -4.4612e+05  -1.8756e+03  -7.8165e+03   6.9562e+04   4.2340e+05   6.9436e+05   4.2450e+05   1.1933e+02   3.3477e+02  -2.8205e+03
     -19.618      -21.109       -6.661        7.599         4604  -1.0751e+04  -4.4936e+04   4.0003e+05  -1.8756e+03  -7.8165e+03   6.9562e+04   2.9244e+03  -8.8049e+03  -1.7820e+03   1.2784e+02   3.5865e+02  -3.0217e+03
     -19.618      -24.934       -6.661        7.642         4604  -1.2698e+04  -5.3078e+04   4.7252e+05  -1.8756e+03  -7.8165e+03   6.9562e+04  -1.9769e+02  -1.8492e+04  -4.6155e+03   1.2857e+02   3.6070e+02  -3.0390e+03
     -19.618      -22.721       -6.661        7.617         4604  -1.1571e+04  -4.8367e+04   4.3058e+05  -1.8756e+03  -7.8165e+03   6.9562e+04   1.0150e+03  -1.4707e+04  -3.5167e+03   1.2815e+02   3.5951e+02  -3.0290e+03
     -19.618       23.541       -6.661        7.093         4604   1.1988e+04   5.0113e+04  -4.4612e+05  -1.8756e+03  -7.8165e+03   6.9562e+04   4.2326e+05   6.9421e+05   4.2435e+05   1.1933e+02   3.3477e+02  -2.8205e+03
     -19.618      -21.109       -6.661        7.599         4604  -1.0750e+04  -4.4935e+04   4.0003e+05  -1.8756e+03  -7.8165e+03   6.9562e+04   2.8717e+03  -8.9668e+03  -1.8300e+03   1.2784e+02   3.5865e+02  -3.0217e+03
     -19.618      -24.933       -6.661        7.642         4604  -1.2698e+04  -5.3077e+04   4.7251e+05  -1.8756e+03  -7.8165e+03   6.9562e+04  -2.6094e+02  -1.8690e+04  -4.6728e+03   1.2857e+02   3.6070e+02  -3.0390e+03
     -19.618      -22.720       -6.661        7.617         4604  -1.1571e+04  -4.8366e+04   4.3057e+05  -1.8756e+03  -7.8165e+03   6.9562e+04   9.5844e+02  -1.4882e+04  -3.5679e+03   1.2815e+02   3.5951e+02  -3.0290e+03
     -19.618       23.541       -6.661        7.093         4604   1.1989e+04   5.0114e+04  -4.4613e+05  -1.8756e+03  -7.8165e+03   6.9562e+04   4.2312e+05   6.9406e+05   4.2420e+05   1.1933e+02   3.3477e+02  -2.8205e+03
     -19.618      -21.108       -6.661        7.599         4604  -1.0750e+04  -4.4935e+04   4.0002e+05  -1.8756e+03  -7.8165e+03   6.9562e+04   2.8193e+03  -9.1280e+03  -1.8776e+03   1.2784e+02   3.5865e+02  -3.0217e+03
     -19.618      -24.933       -6.661        7.642         4604  -1.2698e+04  -5.3076e+04   4.7250e+05  -1.8756e+03  -7.8165e+03   6.9562e+04  -3.2375e+02  -1.8887e+04  -4.7296e+03   1.2857e+02   3.6070e+02  -3.0390e+03
     -19.618      -22.720       -6.661        7.617         4604  -1.1571e+04  -4.8366e+04   4.3057e+05  -1.8756e+03  -7.8165e+03   6.9562e+04   9.0228e+02  -1.5057e+04  -3.6188e+03   1.2814e+02   3.5951e+02  -3.0290e+03
     -19.618       23.541       -6.661        7.093         4604   1.1989e+04   5.0115e+04  -4.4614e+05  -1.8756e+03  -7.8165e+03   6.9562e+04   4.2299e+05   6.9391e+05   4.2406e+05   1.1932e+02   3.3477e+02  -2.8205e+03
     -19.618      -21.108       -6.661        7.599         4604  -1.0750e+04  -4.4934e+04   4.0002e+05  -1.8756e+03  -7.8165e+03   6.9562e+04   2.7672e+03  -9.2882e+03  -1.9250e+03   1.2784e+02   3.5865e+02  -3.0217e+03
